patient_id,last_name,first_name,patronymic,birth_date,gender,insurance_policy,snils,address,phone
1711,Беляева,Виссарион,Трифонович,1984-08-31,Ж,14243294292840,645-338-452 47,"д. Слюдянка, наб. Подстанция, д. 388, 332319",8 121 548 7897
1712,Михайлов,Станислав,Феофанович,1977-11-03,Ж,67409061435631,082-321-115 08,"клх Тихвин, бул. Родниковый, д. 741 к. 65, 788414",8 747 355 8785
1713,Лебедева,Никандр,Харлампович,1946-01-24,Ж,63447798733119,757-530-453 70,"ст. Талдом, алл. Фабричная, д. 4, 926192",8 (279) 307-5047
1714,Харитонов,Рубен,Наумовна,1943-07-30,Ж,97414174501159,593-185-719 75,"к. Краснодар, пер. Энгельса, д. 5 к. 89, 210897",+78542084813
1715,Белозерова,Филипп,Михайловна,1980-11-20,М,19047718673085,626-239-241 51,"клх Байкальск, пр. Бульварный, д. 2/4, 412541",8 (950) 816-4877
1716,Маслов,Эдуард,Харламович,1987-04-10,Ж,51793852527470,465-717-377 15,"п. Химки, алл. Центральная, д. 1/9 стр. 192, 829635",8 325 878 8702
1717,Федотов,Артем,Викторович,1971-07-11,Ж,46416166945948,307-413-991 45,"п. Тихвин, пр. Кузнецкий, д. 84 стр. 3/7, 171396",+7 838 921 6622
1718,Панова,Раиса,Эдуардовна,1973-04-13,М,16567386805610,621-756-269 23,"клх Котельнич, алл. Фрунзе, д. 8/7, 737988",80084384851
1719,Зиновьев,Зинаида,Вячеславовна,1986-11-04,Ж,98132212495432,990-325-361 44,"к. Бреды, пер. Тургенева, д. 87 к. 14, 665046",+7 (828) 232-6680
1720,Ковалева,Наркис,Тимурович,1962-11-02,Ж,15271776746620,356-609-446 97,"г. Белогорск (Амур.), ш. Металлургов, д. 3/7 к. 85, 616829",8 898 192 81 08
1721,Мясников,Вацлав,Чеславович,1989-06-16,М,82156588680226,347-141-136 31,"с. Ирбит, ул. Гаражная, д. 85 к. 2, 087014",8 065 804 6957
1722,Русакова,Максим,Исидорович,1978-09-20,Ж,26666415570991,907-984-517 43,"к. Балашов, пер. Тургенева, д. 4/5, 532217",8 (415) 166-1759
1723,Самойлов,Евгений,Архипович,1963-06-15,Ж,64396219764039,327-275-142 14,"с. Тотьма, пр. Короленко, д. 6, 086207",8 694 217 00 01
1724,Елисеева,Тихон,Тарасовна,2007-08-03,М,94757862180816,360-209-628 68,"к. Кызыл, бул. Минина, д. 8, 618516",8 (862) 043-7881
1725,Ефремова,Василиса,Феликсовна,1978-07-14,М,81410882652575,690-782-394 48,"д. Сосьва (Хант.), наб. Заречная, д. 8, 798575",+7 (946) 343-1520
1726,Агафонова,Трофим,Ефимовна,1960-10-30,Ж,58029825162816,727-966-410 01,"клх Кунгур, пер. Мелиоративный, д. 273 к. 883, 890537",8 (998) 519-65-28
1727,Сафонов,Леонид,Игнатович,1974-09-10,М,06497768979903,238-481-950 00,"клх Хатанга, бул. Коминтерна, д. 55 стр. 498, 098993",8 595 523 66 26
1728,Третьякова,Исидор,Германович,1996-06-25,Ж,71578993703872,621-788-293 14,"ст. Шерегеш, пр. Разина, д. 62 к. 3/7, 449092",8 228 039 0988
1729,Логинова,Август,Витальевич,1982-01-01,М,35234847124497,787-268-565 50,"д. Лагань, ул. Горького, д. 4, 246452",+7 (039) 480-53-31
1730,Большакова,Терентий,Марсович,1975-07-04,М,37826259458385,214-957-957 67,"п. Листвянка (Иркут.), ул. Магистральная, д. 343 к. 954, 372178",8 (784) 415-0568
1731,Овчинникова,Светлана,Викентьевич,1988-09-01,М,07485298675542,283-924-720 81,"с. Ноябрьск, наб. Театральная, д. 9 стр. 59, 596237",+71112139511
1732,Брагин,Савватий,Германович,1995-08-09,М,49762202154423,899-347-584 37,"п. Сузун, ш. Юбилейное, д. 3/1 стр. 82, 158955",+7 (304) 514-24-69
1733,Уваров,Емельян,Харлампович,1948-07-11,М,09996412495688,191-112-919 74,"д. Куртамыш, ул. Целинная, д. 3/4, 660380",80131718718
1734,Макаров,Игнатий,Фёдорович,1963-11-05,М,13479219032871,718-560-671 48,"клх Кировск (Мурм.), ул. Кузнечная, д. 673, 831062",+7 288 916 94 04
1735,Сергеева,Назар,Демидович,1991-09-25,Ж,50882903118609,091-666-650 85,"к. Мценск, наб. Курортная, д. 109 к. 3, 658513",8 (972) 754-58-14
1736,Рыбаков,Аверьян,Виленович,1961-09-02,Ж,45999274662167,855-576-058 78,"с. Катайск, ул. Амурская, д. 5/1 стр. 91, 958064",8 996 318 8718
1737,Сазонова,Савватий,Владиславовна,2007-06-17,Ж,82351960958605,055-814-791 22,"к. Сосновый Бор, алл. Дачная, д. 958 к. 1, 891041",+7 097 929 36 25
1738,Баранова,Ладимир,Харитоновна,1939-10-24,М,40933732608082,872-388-565 66,"клх Тутаев, бул. Придорожный, д. 426 к. 6/9, 004891",8 858 416 51 16
1739,Бобылева,Вера,Герасимович,1962-11-15,Ж,19733086893977,704-251-995 29,"г. Пушкинские Горы, наб. 60 лет СССР, д. 6 стр. 5/2, 518736",8 158 543 4592
1740,Козлов,Герасим,Натановна,1949-11-17,М,34820246338328,028-735-394 11,"ст. Саранск, пр. Маяковского, д. 9, 586285",8 (433) 116-47-89
1741,Лаврентьев,Артем,Антонович,1980-12-14,Ж,36074339899809,075-043-315 99,"к. Плес, пер. Ленинградский, д. 4, 688301",+7 606 416 68 13
1742,Зимин,Милица,Наумовна,2001-12-13,Ж,63119792183160,887-453-518 78,"д. Находка, наб. Макарова, д. 3/7 стр. 6/1, 558890",8 332 557 5974
1743,Некрасова,Трифон,Кирилловна,2001-07-09,М,69704220244589,023-702-402 41,"д. Мураши, ш. Деповское, д. 9/7 стр. 2/5, 696801",8 988 510 1184
1744,Фомина,Геннадий,Иосипович,1960-07-30,М,64051795892191,759-521-462 09,"клх Шелехов, ш. 9 Января, д. 7/7, 007203",+7 (258) 572-82-85
1745,Суханова,Яков,Чеславович,1949-06-09,М,21578550486804,987-509-421 69,"с. Солнечногорск, пр. Щетинкина, д. 2/8 к. 4, 061778",84445170303
1746,Гуляев,Милица,Никифоровна,2004-11-20,Ж,73391158430131,348-742-274 99,"п. Малоярославец, ул. Ленина, д. 99 стр. 1, 048807",+74880192763
1747,Мясников,Лидия,Дмитриевна,2003-11-18,Ж,62825099424145,299-991-430 04,"п. Троицк (Челяб.), пер. Баумана, д. 8 стр. 6, 865614",+7 354 406 0053
1748,Фомин,Мир,Анатольевна,1999-05-23,Ж,48697121069835,773-978-341 27,"к. Новгород Великий, ш. Сахалинское, д. 271 к. 325, 573873",+7 (417) 205-0465
1749,Доронин,Трифон,Егорович,1988-01-08,Ж,66271312401326,537-339-785 03,"п. Кондопога, наб. Попова, д. 3, 867501",83344365915
1750,Быков,Глеб,Эдуардович,1992-10-17,М,39568514237048,551-313-843 66,"п. Новосибирск, пер. Бульварный, д. 8 стр. 6/1, 975998",80011181950
1751,Владимиров,Данила,Аскольдовна,1981-02-11,Ж,89308210791087,798-087-456 34,"с. Зарайск, пер. Ставропольский, д. 409 стр. 463, 160222",8 (421) 782-77-10
1752,Некрасова,Мир,Макаровна,1938-12-29,Ж,18325512138308,339-334-622 64,"г. Асбест, ул. Леваневского, д. 3 стр. 2, 473833",+7 (670) 762-8099
1753,Шубин,Орест,Аверьянович,1981-12-06,Ж,24408477100275,789-868-778 11,"д. Белгород, наб. Тупиковая, д. 7/6, 676307",+7 (872) 757-31-82
1754,Давыдова,Оксана,Геннадьевна,1950-01-10,Ж,31338607927462,222-544-639 63,"с. Хабаровск, пер. Невского, д. 7/4, 024159",8 (449) 679-4847
1755,Соболев,Марфа,Трифонович,2003-02-11,Ж,56948564830988,908-155-064 03,"клх Орел, алл. Войкова, д. 1 стр. 6, 149572",+7 (816) 059-60-52
1756,Комиссаров,Прохор,Артурович,1992-02-15,М,97781976731481,247-956-050 20,"г. Можга, алл. Восточная, д. 24 к. 753, 639638",8 690 536 2566
1757,Гришин,Кондрат,Александровна,1949-10-14,М,90117078211764,399-606-752 47,"с. Братск, пер. Подстанция, д. 95, 132287",8 428 900 5674
1758,Кудрявцев,Спартак,Викторович,1976-03-03,Ж,30504483917300,865-787-970 41,"к. Дагомыс, пер. Кузнецкий, д. 22 стр. 7, 829273",+7 739 370 7348
1759,Юдин,София,Федосеевич,2001-02-13,Ж,58499009749937,579-270-855 31,"ст. Нижневартовск, наб. Курганная, д. 5, 661177",+7 623 024 82 98
1760,Горбачева,Вадим,Гордеевич,1960-04-30,М,02725752262554,831-522-930 11,"д. Новый Оскол, ш. Горького, д. 1, 491248",8 680 015 63 14
1761,Родионов,Роман,Фомич,1937-12-10,Ж,14389204463585,211-017-992 07,"к. Сунтар, бул. Тенистый, д. 6/4 к. 63, 573294",8 012 884 52 96
1762,Родионова,Фома,Евгеньевна,1966-11-18,Ж,38947269707279,087-333-816 97,"с. Ухта, бул. Правды, д. 6, 354665",+7 (289) 753-39-68
1763,Кузьмина,Парамон,Ануфриевич,1944-07-10,М,02569829976997,146-898-963 27,"к. Амурск, наб. Гайдара, д. 583 к. 1, 628995",8 444 792 8970
1764,Борисова,Гурий,Павловна,1990-05-19,Ж,89812118588533,929-578-650 95,"с. Катав-Ивановск, ш. Садовое, д. 400, 074126",+7 091 031 2807
1765,Ефимова,Ярослав,Викторович,1976-10-04,Ж,47462269640763,863-186-345 55,"г. Пушкин, бул. Культуры, д. 154, 129899",8 (901) 176-21-58
1766,Зайцева,Рюрик,Даниилович,1946-10-09,Ж,45033152352532,208-127-499 39,"г. Владимир, алл. Угольная, д. 317, 446779",8 268 908 2681
1767,Носкова,Лукьян,Евсеевич,1956-02-14,Ж,38291969880491,981-700-159 19,"г. Североуральск, бул. Поперечный, д. 84 к. 81, 891455",+7 564 202 4464
1768,Самойлова,Таисия,Витальевич,2006-08-16,Ж,59525292420904,258-432-991 37,"с. Данков, наб. Сплавная, д. 446, 278845",83050699875
1769,Михайлова,Майя,Жанович,1955-12-05,Ж,57249259876400,696-469-016 44,"ст. Семлячики, ул. Ленина, д. 255, 517757",8 (612) 358-7662
1770,Устинов,Юлий,Анисимович,1947-01-18,М,19632362537863,070-131-688 97,"п. Данков, ул. Новостройка, д. 6, 491705",8 (030) 714-6010
1771,Белоусова,Юрий,Изотович,2005-05-29,Ж,72441113973031,051-968-146 91,"клх Орел, алл. Тенистая, д. 4/2 к. 3, 382244",+7 (951) 538-41-02
1772,Ефремов,Амвросий,Валериевна,2000-11-30,Ж,52606654311309,637-740-194 22,"п. Ахтубинск, ш. Путейское, д. 10 к. 3/4, 504782",8 (734) 573-46-52
1773,Мухина,Пимен,Харлампьевич,1977-12-11,Ж,99883519917737,660-625-937 72,"с. Лесной (Сверд.), ул. Котовского, д. 79 к. 1/9, 048994",+7 185 149 6873
1774,Тетерина,Никодим,Альбертовна,1975-10-24,М,56189134931675,503-109-388 82,"п. Серебряные Пруды, пр. Курский, д. 8/9 стр. 719, 231421",+7 253 404 44 40
1775,Кулакова,Ратмир,Васильевич,1947-07-13,Ж,11259667956113,935-301-936 33,"ст. Ногинск (Моск.), пр. Толбухина, д. 8/7 к. 727, 149241",+7 096 900 4181
1776,Орехова,Акулина,Демидович,1991-08-27,М,62066610201174,518-893-477 31,"г. Архангельск, ул. Центральная, д. 90 к. 8, 706124",8 551 951 3222
1777,Одинцов,Пимен,Игнатьевич,1941-04-07,Ж,98017056949045,788-471-435 12,"к. Нефедова, ш. Волжское, д. 9 стр. 58, 656858",8 974 430 27 89
1778,Стрелкова,Валерий,Артемьевич,1997-12-20,М,45618512054048,345-768-254 13,"к. Ростов-на-Дону, пр. Шишкина, д. 484, 957847",8 505 476 74 45
1779,Котов,Болеслав,Демьянович,2003-07-11,Ж,67823627842374,051-717-573 22,"г. Камень-на-Оби, ул. Свердлова, д. 10 стр. 88, 403627",8 629 522 4293
1780,Калинин,Пахом,Фокич,1970-07-26,Ж,52082607598173,116-012-403 60,"г. Улан-Удэ, пр. Заозерный, д. 8, 849875",8 281 093 1993
1781,Васильева,Флорентин,Трифонович,1966-04-06,Ж,55231335862685,038-504-486 01,"с. Карачаевск, пер. Майский, д. 304, 998939",8 073 312 56 61
1782,Колобова,Капитон,Вилорович,1941-04-21,Ж,62140249988934,217-115-223 12,"ст. Норильск, ш. Казанское, д. 8/7 стр. 6, 532425",+77595762492
1783,Соболева,Татьяна,Альбертовна,1992-10-17,М,18752882817026,245-852-243 16,"г. Усть-Баргузин, бул. Горького, д. 2/1, 226591",84066942505
1784,Агафонов,Натан,Игоревна,1956-02-27,М,97559338419621,985-155-388 46,"ст. Коломна, наб. Металлистов, д. 66 стр. 77, 113176",+7 586 504 87 08
1785,Рожков,Гремислав,Александровна,1974-04-14,Ж,01067645405602,018-732-856 58,"к. Яр-Сале, пер. Пионерский, д. 4, 650324",+7 307 030 8854
1786,Михеева,Алла,Гаврилович,1967-03-02,Ж,48983763895608,973-654-774 60,"клх Аршан (Бурят.), наб. Севастопольская, д. 416 стр. 9, 514600",+7 (530) 095-84-03
